                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2121,                 5.1692,                 1.1781,                0.36571,                0.04807,                0.02037,                0.01681,                 1.1937,                 4.8588,                  1.151,             5.2731e-05,             5.2731e-05,             5.2731e-05
