                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2099,                 5.1381,                 1.1773,                0.35469,                0.05565,                0.02178,                0.01703,                  1.227,                 4.8477,                 1.1789,             5.2832e-05,             5.2832e-05,             5.2832e-05
